Time,PSim_Time,Alt-AGL-ft,Alt-ft,KIAS,Mach,Vg-kt,DownV-fps,EastV-fps,NorthV-fps,Nx,Ny,Nz,alpha-deg,beta-deg,HDG-rad,phi-deg,theta-deg,psi-deg,sigma-rad,ail,elev,rud,OAT-C,KIAS_filt
1970-01-01 18:52:07.648437500,67927.6484375,7267.6,10639,360,0.62908,405.44,1.81,270.05,628.77,0.0185,-0.0056,1.0604,0.9447,0.1321,0.3994,20,0.7804,22.885,0.4057,0,0,0,-2.688,349.972361814454
1970-01-01 18:52:07.890625000,67927.890625,7217.5,10639,360,0.62908,405.45,1.81,271.74,628.06,0.0185,-0.0056,1.0604,0.9445,0.1321,0.4021,20,0.7803,23.0396,0.4084,0,0,0,-2.688,349.973915038624
1970-01-01 18:52:08.070312500,67928.0703125,7127.9,10639.1,360,0.62909,405.47,1.81,274.77,626.78,0.0185,-0.0056,1.0603,0.9443,0.1321,0.4069,20,0.78,23.3162,0.4132,0,0,0,-2.688,349.975501071404
1970-01-01 18:52:08.250000000,67928.25,7072.5,10639.2,360,0.62909,405.49,1.81,276.64,625.98,0.0184,-0.0056,1.0602,0.9441,0.1322,0.4099,20,0.7798,23.4871,0.4161,0,0,0,-2.688,349.97711809352
1970-01-01 18:52:08.460937500,67928.4609375,6984.4,10639.2,360,0.62909,405.5,1.81,278.95,624.98,0.0184,-0.0056,1.0602,0.944,0.1322,0.4136,20,0.7796,23.6987,0.4198,0,0,0,-2.688,349.978764309559
1970-01-01 18:52:08.664062500,67928.6640625,6913,10639.3,360,0.6291,405.52,1.82,280.82,624.17,0.0184,-0.0056,1.0602,0.9439,0.1322,0.4166,20,0.7795,23.8695,0.4228,0,0,0,-2.688,349.980437946387
1970-01-01 18:52:08.875000000,67928.875,6827.6,10639.3,360,0.6291,405.53,1.82,283.3,623.08,0.0184,-0.0056,1.0602,0.9439,0.1322,0.4206,20,0.7792,24.0974,0.4267,0,0,0,-2.688,349.98213725155
1970-01-01 18:52:09.093750000,67929.09375,6766.5,10639.4,360,0.6291,405.55,1.82,285.07,622.3,0.0184,-0.0056,1.0602,0.9439,0.1322,0.4234,20,0.779,24.2601,0.4296,0,0,0,-2.688,349.983860491643
1970-01-01 18:52:09.250000000,67929.25,6682.5,10639.4,360,0.62911,405.56,1.82,287.28,621.31,0.0184,-0.0056,1.06,0.9435,0.1322,0.427,20,0.7785,24.4635,0.4331,0,0,0,-2.688,349.985605950655
1970-01-01 18:52:09.460937500,67929.4609375,6597.5,10639.5,360,0.62911,405.58,1.82,289.57,620.28,0.0184,-0.0056,1.0599,0.9431,0.1322,0.4307,20,0.7778,24.6749,0.4368,0,0,0,-2.689,349.98737192829
1970-01-01 18:52:09.648437500,67929.6484375,6512.8,10639.5,360,0.62911,405.59,1.82,291.42,619.44,0.0184,-0.0056,1.0597,0.9428,0.1322,0.4336,20,0.7772,24.8457,0.4397,0,0,0,-2.689,349.98915673827
1970-01-01 18:52:09.843750000,67929.84375,6523,10639.6,360,0.62912,405.61,1.83,293.53,618.47,0.0184,-0.0056,1.0596,0.9426,0.1322,0.437,20,0.7766,25.0408,0.4431,0,0,0,-2.689,349.99095870661
1970-01-01 18:52:10.062500000,67930.0625,6571.5,10639.6,360,0.62912,405.63,1.83,295.99,617.33,0.0183,-0.0056,1.0595,0.9423,0.1322,0.441,20,0.7758,25.2686,0.4471,0,0,0,-2.689,349.992776169883
1970-01-01 18:52:10.257812500,67930.2578125,6617.4,10639.7,360,0.62912,405.64,1.84,297.66,616.55,0.0183,-0.0056,1.0595,0.9422,0.1322,0.4437,20,0.7753,25.4231,0.4498,0,0,0,-2.689,349.994607473467
1970-01-01 18:52:10.460937500,67930.4609375,6702.8,10639.7,360,0.62913,405.65,1.84,300.02,615.44,0.0182,-0.0056,1.0594,0.9421,0.1322,0.4475,20,0.7747,25.6427,0.4536,0,0,0,-2.689,349.996450969768
1970-01-01 18:52:10.664062500,67930.6640625,6785.4,10639.8,360,0.62913,405.67,1.85,302.2,614.39,0.0182,-0.0056,1.0594,0.9421,0.1322,0.4511,20,0.7742,25.8461,0.4571,0,0,0,-2.689,349.998305016445
1970-01-01 18:52:10.882812500,67930.8828125,6866.9,10639.8,360,0.62913,405.68,1.85,304.29,613.39,0.0181,-0.0056,1.0594,0.942,0.1322,0.4545,20,0.7737,26.0413,0.4605,0,0,0,-2.689,350.000167974606
1970-01-01 18:52:11.093750000,67931.09375,6936.1,10639.8,360,0.62913,405.7,1.86,306.12,612.5,0.0181,-0.0056,1.0594,0.942,0.1322,0.4575,20,0.7733,26.2121,0.4635,0,0,0,-2.689,350.002038207009
1970-01-01 18:52:11.375000000,67931.375,7036,10639.9,360,0.62914,405.71,1.87,308.47,611.35,0.0181,-0.0056,1.0594,0.942,0.1322,0.4613,20,0.7728,26.4318,0.4673,0,0,0,-2.689,350.003914076243
1970-01-01 18:52:11.484375000,67931.484375,7133.1,10639.9,360,0.62914,405.73,1.87,310.64,610.28,0.0181,-0.0056,1.0594,0.942,0.1322,0.4649,20,0.7724,26.6352,0.4708,0,0,0,-2.689,350.005793942911
1970-01-01 18:52:11.656250000,67931.65625,7214.5,10639.9,360,0.62914,405.74,1.88,312.46,609.38,0.0181,-0.0056,1.0594,0.9421,0.1322,0.4679,20,0.7722,26.8061,0.4738,0,0,0,-2.689,350.007676163797
1970-01-01 18:52:11.843750000,67931.84375,7293.9,10640,360,0.62914,405.75,1.88,314.36,608.42,0.0181,-0.0056,1.0595,0.9421,0.1322,0.471,20,0.7719,26.9851,0.4769,0,0,0,-2.69,350.00955909004
1970-01-01 18:52:12.046875000,67932.046875,7380.4,10640,360,0.62915,405.77,1.89,316.6,607.29,0.018,-0.0056,1.0595,0.9423,0.1322,0.4747,20,0.7717,27.1967,0.4806,0,0,0,-2.69,350.011441065297
1970-01-01 18:52:12.273437500,67932.2734375,7455,10640,360,0.62915,405.79,1.89,318.93,606.1,0.018,-0.0056,1.0596,0.9425,0.1322,0.4785,20,0.7715,27.4165,0.4844,0,0,0,-2.69,350.013320423914
1970-01-01 18:52:12.468750000,67932.46875,7481.8,10640,360,0.62915,405.79,1.89,319.97,605.57,0.018,-0.0056,1.0597,0.9426,0.1322,0.4802,20,0.7715,27.5142,0.4861,0,0,0,-2.69,350.015195489088
1970-01-01 18:52:12.671875000,67932.671875,7545.3,10640.1,360,0.62915,405.81,1.9,323.06,603.96,0.018,-0.0056,1.0598,0.9429,0.1322,0.4853,20,0.7715,27.8074,0.4912,0,0,0,-2.69,350.017064571039
1970-01-01 18:52:12.882812500,67932.8828125,7546.7,10640.1,360,0.62915,405.83,1.9,325.12,602.89,0.018,-0.0056,1.0599,0.9431,0.1322,0.4887,20,0.7716,28.0029,0.4946,0,0,0,-2.69,350.018925965182
1970-01-01 18:52:13.046875000,67933.046875,7544.3,10640.1,360,0.62916,405.84,1.9,326.75,602.03,0.018,-0.0056,1.06,0.9433,0.1322,0.4914,20,0.7717,28.1576,0.4973,0,0,0,-2.69,350.02077795031
1970-01-01 18:52:13.265625000,67933.265625,7545.6,10640.1,360,0.62916,405.86,1.9,329.05,600.8,0.018,-0.0056,1.0601,0.9436,0.1322,0.4953,20,0.7719,28.3776,0.5011,0,0,0,-2.69,350.022618786777
1970-01-01 18:52:13.445312500,67933.4453125,7553.6,10640.2,360.1,0.62916,405.87,1.9,331.02,599.75,0.018,-0.0056,1.0602,0.9438,0.1322,0.4986,20,0.7721,28.565,0.5043,0,0,0,-2.69,350.024446720787
1970-01-01 18:52:13.687500000,67933.6875,7530,10640.2,360.1,0.62916,405.88,1.9,333.15,598.59,0.018,-0.0056,1.0603,0.944,0.1322,0.5021,20,0.7724,28.7687,0.5079,0,0,0,-2.69,350.026260006961
1970-01-01 18:52:13.867187500,67933.8671875,7543.5,10640.2,360.1,0.62917,405.9,1.9,335.19,597.48,0.018,-0.0056,1.0605,0.9442,0.1322,0.5055,20,0.7727,28.9642,0.5113,0,0,0,-2.69,350.028056943097
1970-01-01 18:52:14.062500000,67934.0625,7596.2,10640.2,360.1,0.62917,405.91,1.9,337.23,596.36,0.018,-0.0056,1.0604,0.9441,0.1322,0.5089,20,0.7727,29.1597,0.5146,0,0,0,-2.69,350.029835892763
1970-01-01 18:52:14.250000000,67934.25,7632,10640.2,360.1,0.62917,405.92,1.9,339.01,595.37,0.0179,-0.0056,1.0603,0.9438,0.1322,0.5119,20,0.7726,29.3307,0.5176,0,0,0,-2.69,350.031595289639
1970-01-01 18:52:14.460937500,67934.4609375,7630.7,10640.3,360.1,0.62917,405.94,1.9,341.2,594.14,0.0178,-0.0056,1.0602,0.9436,0.1322,0.5156,20,0.7724,29.5424,0.5213,0,0,0,-2.69,350.033333635781
1970-01-01 18:52:14.765625000,67934.765625,7629.4,10640.3,360.1,0.62917,405.95,1.9,343.48,592.86,0.0178,-0.0056,1.06,0.9433,0.1322,0.5194,20,0.7721,29.7623,0.5251,0,0,0,-2.69,350.035049499912
1970-01-01 18:52:14.867187500,67934.8671875,7601.6,10640.3,360.1,0.62917,405.97,1.9,345.34,591.81,0.0177,-0.0056,1.06,0.9431,0.1322,0.5226,20,0.7719,29.9414,0.5282,0,0,0,-2.69,350.036741515726
1970-01-01 18:52:15.078125000,67935.078125,7571,10640.3,360.1,0.62917,405.98,1.9,347.18,590.75,0.0177,-0.0056,1.0599,0.943,0.1322,0.5257,20,0.7717,30.1205,0.5313,0,0,0,-2.69,350.038408380217
1970-01-01 18:52:15.265625000,67935.265625,7539.1,10640.3,360.1,0.62917,405.99,1.9,349.11,589.63,0.0177,-0.0056,1.0598,0.9429,0.1322,0.529,20,0.7715,30.3078,0.5346,0,0,0,-2.69,350.040048852029
1970-01-01 18:52:15.460937500,67935.4609375,7486.9,10640.3,360.1,0.62917,406,1.9,351.12,588.46,0.0176,-0.0056,1.0598,0.9428,0.1322,0.5324,20,0.7713,30.5032,0.538,0,0,0,-2.69,350.041661749837
1970-01-01 18:52:15.671875000,67935.671875,7422.3,10640.4,360.1,0.62917,406.02,1.9,353.55,587.04,0.0176,-0.0056,1.0598,0.9427,0.1322,0.5365,20,0.771,30.7394,0.5421,0,0,0,-2.69,350.043245950747
1970-01-01 18:52:15.906250000,67935.90625,7364.8,10640.4,360.1,0.62917,406.03,1.91,354.96,586.2,0.0176,-0.0056,1.0598,0.9427,0.1322,0.5389,20,0.7709,30.8778,0.5445,0,0,0,-2.69,350.044800388721
1970-01-01 18:52:16.085937500,67936.0859375,7240.3,10640.4,360.1,0.62917,406.04,1.91,357.54,584.66,0.0176,-0.0056,1.0598,0.9428,0.1322,0.5433,20,0.7707,31.1303,0.5489,0,0,0,-2.69,350.046324053041
1970-01-01 18:52:16.250000000,67936.25,7160.1,10640.4,360.1,0.62917,406.05,1.91,359.2,583.67,0.0175,-0.0056,1.0598,0.9428,0.1322,0.5462,20,0.7706,31.2932,0.5517,0,0,0,-2.69,350.047815986789
1970-01-01 18:52:16.484375000,67936.484375,7047.4,10640.4,360.1,0.62917,406.07,1.91,361.52,582.26,0.0175,-0.0056,1.0598,0.9429,0.1322,0.5502,20,0.7705,31.5213,0.5556,0,0,0,-2.69,350.049275285365
