Time,PSim_Time,Alt-AGL-ft,Alt-ft,KIAS,Mach,Vg-kt,DownV-fps,EastV-fps,NorthV-fps,Nx,Ny,Nz,alpha-deg,beta-deg,HDG-rad,phi-deg,theta-deg,psi-deg,sigma-rad,ail,elev,rud,OAT-C,KIAS_filt
1970-01-01 19:22:56.445312500,69776.4453125,30050.1,31473.3,224.7,0.60061,350.63,1.3,81.67,586.14,0.087,-0.0013,1.0352,4.6489,0.095,0.2345,20.0012,4.3738,13.4367,0.1384,0,0,0,-43.973,218.902812488404
1970-01-01 19:22:56.648437500,69776.6484375,30059.1,31473.4,224.6,0.60036,350.54,1.41,83.9,585.67,0.0895,0.0018,1.0404,4.6749,0.1099,0.238,20.0019,4.3692,13.6389,0.1423,0,0,0,-43.974,218.91055507368
1970-01-01 19:22:56.843750000,69776.84375,30068,31473.5,224.7,0.60064,350.46,1.47,86.16,585.21,0.0939,-0.0135,1.0589,4.7597,0.1419,0.2417,20.0026,4.3684,13.8457,0.1462,0,0,0,-43.974,218.918298321113
1970-01-01 19:22:57.046875000,69777.046875,30076.9,31473.6,224.5,0.6003,350.39,1.47,88.45,584.74,0.0964,0.0012,1.0572,4.7424,0.1267,0.2454,20.0047,4.3636,14.0609,0.1501,0,0,0,-43.974,218.926036825506
1970-01-01 19:22:57.250000000,69777.25,30082.8,31473.7,224.6,0.6005,350.33,1.48,90.73,584.29,0.0974,0.0014,1.0474,4.7041,0.0826,0.2491,20.0035,4.3588,14.2738,0.154,0,0,0,-43.974,218.933764889779
1970-01-01 19:22:57.445312500,69777.4453125,30070.3,31473.8,224.6,0.60054,350.28,1.56,92.99,583.84,0.098,-0.0047,1.0439,4.6807,0.1085,0.2528,19.9985,4.3592,14.4826,0.1579,0,0,0,-43.974,218.941476486983
1970-01-01 19:22:57.648437500,69777.6484375,30057.8,31473.9,224.8,0.60091,350.23,1.61,95.24,583.39,0.0994,-0.0004,1.0482,4.6918,0.1333,0.2566,20,4.367,14.7008,0.1618,0,0,0,-43.975,218.949165258863
1970-01-01 19:22:57.843750000,69777.84375,30048.2,31473.9,224.6,0.60043,350.18,1.69,97.47,582.94,0.0978,-0.0036,1.0316,4.6004,0.1925,0.2606,20.0017,4.3734,14.9289,0.1657,0,0,0,-43.975,218.956824557066
1970-01-01 19:22:58.046875000,69778.046875,30040.6,31474,224.6,0.60057,350.13,1.79,99.71,582.48,0.1001,-0.0071,1.0459,4.6551,0.1805,0.2647,20.0015,4.38,15.1636,0.1695,0,0,0,-43.975,218.964447466106
1970-01-01 19:22:58.250000000,69778.25,30033,31474,224.8,0.60089,350.08,1.85,102,582,0.1003,0.012,1.0432,4.6608,0.1018,0.2686,19.9996,4.3815,15.3903,0.1735,0,0,0,-43.975,218.972026783718
1970-01-01 19:22:58.445312500,69778.4453125,30025.5,31474,225,0.6014,350.04,1.86,104.25,581.52,0.1015,-0.0083,1.0574,4.7535,0.181,0.2723,20.0002,4.382,15.6028,0.1774,0,0,0,-43.975,218.979555037802
1970-01-01 19:22:58.648437500,69778.6484375,30017.9,31474,225.3,0.60216,349.99,1.82,106.51,581.03,0.1009,-0.0108,1.0622,4.7484,0.2211,0.2765,20.0036,4.3788,15.8414,0.1813,0,0,0,-43.975,218.987024606923
1970-01-01 19:22:58.843750000,69778.84375,30010.3,31474,225.1,0.60179,349.93,1.82,108.79,580.52,0.0976,0.0048,1.0463,4.6386,0.1745,0.2808,20.0014,4.3722,16.0877,0.1853,0,0,0,-43.975,218.994427895692
1970-01-01 19:22:59.046875000,69779.046875,30002.8,31474,225.6,0.60302,349.87,1.89,111.05,579.98,0.0962,-0.0054,1.0474,4.6534,0.1496,0.2848,19.9942,4.3693,16.3176,0.1892,0,0,0,-43.975,219.001757479732
1970-01-01 19:22:59.250000000,69779.25,29992.9,31474,225.9,0.60379,349.8,1.97,113.28,579.43,0.0921,-0.0104,1.0404,4.6096,0.1445,0.2887,19.991,4.3715,16.5387,0.1931,0,0,0,-43.975,219.00900625073
1970-01-01 19:22:59.445312500,69779.4453125,30002.2,31474,226.2,0.60447,349.72,2.05,115.47,578.86,0.088,-0.0129,1.0441,4.6273,0.225,0.2927,19.9932,4.3742,16.7716,0.1969,0,0,0,-43.975,219.016167652892
1970-01-01 19:22:59.648437500,69779.6484375,30005.7,31474,226.2,0.60456,349.62,2.05,117.68,578.24,0.0847,-0.0056,1.0551,4.6651,0.2508,0.2972,19.9981,4.3729,17.0284,0.2008,0,0,0,-43.975,219.023235968215
1970-01-01 19:22:59.843750000,69779.84375,30008.3,31474,226.1,0.60428,349.5,2.05,119.92,577.57,0.0809,0.0129,1.0512,4.6563,0.2094,0.3019,20.0022,4.3717,17.296,0.2047,0,0,0,-43.975,219.030206516566
1970-01-01 19:23:00.046875000,69780.046875,30010.9,31473.9,225.8,0.60367,349.37,2.08,122.14,576.89,0.0792,0.0129,1.0529,4.6663,0.182,0.3063,20.0016,4.371,17.5478,0.2086,0,0,0,-43.975,219.037075697522
1970-01-01 19:23:00.250000000,69780.25,30013.5,31473.9,225.6,0.60301,349.24,2.14,124.38,576.17,0.0787,-0.0006,1.056,4.6895,0.1295,0.3102,20.0003,4.377,17.7744,0.2126,0,0,0,-43.975,219.04384088005
1970-01-01 19:23:00.445312500,69780.4453125,30015.9,31473.9,225.8,0.60358,349.1,2.14,126.61,575.45,0.0796,-0.0047,1.0688,4.7628,0.0748,0.3137,20.0014,4.3781,17.9764,0.2166,0,0,0,-43.975,219.050500225287
1970-01-01 19:23:00.648437500,69780.6484375,30018.3,31473.8,225.6,0.60304,348.96,2.1,128.83,574.71,0.0779,-0.009,1.0603,4.7431,0.1262,0.3172,20.0037,4.3743,18.1748,0.2205,0,0,0,-43.975,219.057052564243
1970-01-01 19:23:00.843750000,69780.84375,30020.7,31473.8,225.8,0.60352,348.81,2,131.15,573.94,0.0786,-0.0074,1.0775,4.8106,0.1586,0.3211,20.0069,4.3691,18.4001,0.2246,0,0,0,-43.974,219.063497360859
1970-01-01 19:23:01.046875000,69781.046875,30056.9,31473.8,225.2,0.60197,348.68,1.99,133.27,573.21,0.0763,-0.0005,1.0523,4.7054,0.1418,0.3249,20.0074,4.3688,18.6165,0.2284,0,0,0,-43.974,219.069834681263
1970-01-01 19:23:01.250000000,69781.25,30102.1,31473.7,224.9,0.60123,348.54,2,135.45,572.46,0.0779,-0.0016,1.053,4.7471,0.1701,0.3288,20.0065,4.3683,18.8408,0.2323,0,0,0,-43.974,219.076065059602
1970-01-01 19:23:01.445312500,69781.4453125,30147.4,31473.7,224.8,0.60103,348.41,2,137.7,571.7,0.0825,-0.0034,1.0645,4.7896,0.0974,0.3326,20.0047,4.3741,19.0576,0.2364,0,0,0,-43.974,219.082189229987
1970-01-01 19:23:01.648437500,69781.6484375,30191.8,31473.7,225.2,0.60192,348.29,1.94,139.9,570.96,0.085,0.0067,1.0646,4.7847,0.1353,0.3363,20.0052,4.3758,19.2671,0.2403,0,0,0,-43.974,219.088207876823
1970-01-01 19:23:01.843750000,69781.84375,30227.1,31473.7,225.4,0.60242,348.18,1.8,142.14,570.22,0.0888,-0.0018,1.0896,4.9158,0.1675,0.3403,20.0062,4.3788,19.4959,0.2443,0,0,0,-43.974,219.094121592302
1970-01-01 19:23:02.046875000,69782.046875,30245.9,31473.8,225.5,0.6027,348.06,1.63,144.61,569.39,0.0873,0.011,1.0772,4.8323,0.1182,0.3447,20.005,4.3792,19.7487,0.2487,0,0,0,-43.974,219.099931028877
1970-01-01 19:23:02.250000000,69782.25,30247.2,31473.8,225.6,0.60315,347.96,1.56,146.66,568.69,0.0853,-0.0096,1.0661,4.7669,0.1394,0.3481,20.0001,4.3767,19.9465,0.2524,0,0,0,-43.975,219.105637088381
1970-01-01 19:23:02.445312500,69782.4453125,30245.3,31473.9,225.6,0.60302,347.85,1.47,148.85,567.92,0.0843,-0.0029,1.0674,4.781,0.1605,0.3522,19.9972,4.3675,20.181,0.2563,0,0,0,-43.975,219.111241050352
1970-01-01 19:23:02.648437500,69782.6484375,30243.4,31474,225.4,0.60261,347.73,1.38,151.09,567.13,0.0845,-0.0183,1.0745,4.8265,0.2058,0.3562,19.9952,4.3612,20.4086,0.2604,0,0,0,-43.975,219.116744627369
1970-01-01 19:23:02.843750000,69782.84375,30242.5,31474.1,225.5,0.60282,347.62,1.26,153.33,566.32,0.0852,0.0005,1.0773,4.8365,0.1605,0.3602,19.9963,4.3516,20.6407,0.2644,0,0,0,-43.975,219.122149947409
1970-01-01 19:23:03.046875000,69783.046875,30244.2,31474.2,225.5,0.60283,347.5,1.17,155.53,565.52,0.0835,-0.0075,1.0671,4.7589,0.1927,0.3643,19.9952,4.3387,20.8718,0.2684,0,0,0,-43.975,219.127459505859
1970-01-01 19:23:03.250000000,69783.25,30241.4,31474.4,225.1,0.60173,347.38,1.14,157.85,564.67,0.0824,0.0007,1.0539,4.7263,0.1368,0.3685,19.9941,4.3325,21.1125,0.2726,0,0,0,-43.976,219.132676123702
1970-01-01 19:23:03.445312500,69783.4453125,30232.7,31474.5,224.9,0.60128,347.27,1.17,159.91,563.9,0.0828,-0.0093,1.0467,4.7077,0.1767,0.3721,19.9967,4.3321,21.3211,0.2763,0,0,0,-43.976,219.137802844901
1970-01-01 19:23:03.648437500,69783.6484375,30218,31474.6,224.8,0.60095,347.17,1.17,162.1,563.09,0.0863,-0.0039,1.0601,4.7795,0.1567,0.376,20.0002,4.3313,21.546,0.2803,0,0,0,-43.976,219.142842736434
1970-01-01 19:23:03.843750000,69783.84375,30198.2,31474.8,224.8,0.60094,347.07,1.11,164.28,562.28,0.0885,-0.0031,1.0608,4.7733,0.1916,0.38,20.0049,4.3263,21.774,0.2843,0,0,0,-43.976,219.147798688417
1970-01-01 19:23:04.046875000,69784.046875,30179.8,31474.9,224.9,0.60119,346.98,1.09,166.52,561.47,0.0902,-0.0122,1.0591,4.7742,0.1347,0.3838,20.0019,4.3208,21.9897,0.2883,0,0,0,-43.977,219.152673305653
1970-01-01 19:23:04.250000000,69784.25,30164,31475.1,224.9,0.60121,346.9,1.09,168.71,560.66,0.0921,-0.0074,1.0593,4.7663,0.0956,0.3874,19.9992,4.3137,22.1941,0.2923,0,0,0,-43.977,219.157468890631
1970-01-01 19:23:04.484375000,69784.484375,30146.9,31475.3,224.8,0.60099,346.82,1.06,171.08,559.8,0.0931,-0.0008,1.0592,4.7755,0.099,0.3912,19.9983,4.3023,22.4169,0.2966,0,0,0,-43.977,219.162187463125
1970-01-01 19:23:04.648437500,69784.6484375,30132.6,31475.4,224.7,0.6008,346.75,1.04,173.09,559.07,0.0944,-0.011,1.0633,4.7908,0.1454,0.3946,19.9999,4.2927,22.6067,0.3002,0,0,0,-43.978,219.166830749439
1970-01-01 19:23:04.843750000,69784.84375,30116.9,31475.6,224.5,0.60026,346.69,0.99,175.3,558.27,0.0965,-0.0101,1.063,4.8001,0.1325,0.3984,20.0035,4.28,22.8247,0.3043,0,0,0,-43.978,219.171400110814
1970-01-01 19:23:05.046875000,69785.046875,30101.3,31475.8,224.6,0.60059,346.64,0.95,177.51,557.48,0.0993,-0.0046,1.0651,4.8179,0.1567,0.4022,20.0048,4.2678,23.0423,0.3083,0,0,0,-43.978,219.17589643537
1970-01-01 19:23:05.250000000,69785.25,30085.8,31475.9,224.6,0.60048,346.59,0.93,179.7,556.7,0.1005,-0.0034,1.058,4.7569,0.1738,0.406,20.0041,4.2562,23.2622,0.3122,0,0,0,-43.979,219.180320054485
1970-01-01 19:23:05.445312500,69785.4453125,30074.7,31476.1,224.5,0.6002,346.56,0.93,181.85,555.94,0.1008,-0.0141,1.0484,4.7308,0.2773,0.4101,20.0023,4.2434,23.4947,0.3161,0,0,0,-43.979,219.184670714051
1970-01-01 19:23:05.687500000,69785.6875,30067.9,31476.3,224.7,0.60072,346.52,1.04,184.15,555.12,0.1012,0.0014,1.035,4.6376,0.1507,0.4145,19.9941,4.2345,23.7483,0.3203,0,0,0,-43.979,219.188947570165
1970-01-01 19:23:05.843750000,69785.84375,30061.6,31476.5,225.1,0.60165,346.5,1.09,186.23,554.38,0.1021,0.0094,1.0421,4.6194,0.1382,0.4182,19.9888,4.2323,23.9603,0.3241,0,0,0,-43.98,219.193149227522
1970-01-01 19:23:06.046875000,69786.046875,30054.7,31476.6,224.9,0.60123,346.47,1.15,188.4,553.6,0.102,-0.0059,1.0516,4.6861,0.1758,0.4221,19.9879,4.2306,24.1854,0.328,0,0,0,-43.98,219.197273869226
1970-01-01 19:23:06.250000000,69786.25,30045.6,31476.7,224.8,0.60103,346.44,1.23,190.56,552.8,0.0998,-0.0062,1.0359,4.6081,0.1625,0.4261,19.9928,4.2292,24.4128,0.332,0,0,0,-43.98,219.201319386681
1970-01-01 19:23:06.445312500,69786.4453125,30037.4,31476.8,225,0.60155,346.41,1.37,192.66,552.01,0.098,-0.0055,1.0279,4.533,0.2262,0.4302,19.9969,4.229,24.65,0.3358,0,0,0,-43.981,219.205283399935
1970-01-01 19:23:06.648437500,69786.6484375,30029.3,31476.9,225,0.60161,346.36,1.55,194.79,551.19,0.0969,0.0058,1.0307,4.574,0.1529,0.4345,19.9962,4.232,24.8961,0.3397,0,0,0,-43.981,219.209163241553
1970-01-01 19:23:06.906250000,69786.90625,30021.1,31476.9,225.4,0.60251,346.32,1.72,196.96,550.34,0.096,0.0062,1.0308,4.5692,0.0561,0.4383,19.9934,4.2346,25.1134,0.3437,0,0,0,-43.981,219.212956013663
1970-01-01 19:23:07.046875000,69787.046875,30012.9,31476.9,225,0.60142,346.27,1.91,199.08,549.48,0.0941,0.0017,1.0228,4.5322,0.0121,0.4416,19.9932,4.2381,25.3024,0.3476,0,0,0,-43.981,219.216658699884
1970-01-01 19:23:07.250000000,69787.25,30004.1,31476.9,225.5,0.60275,346.22,2.01,201.2,548.62,0.0946,-0.0087,1.0418,4.6187,0.0617,0.4448,19.9988,4.2368,25.4843,0.3515,0,0,0,-43.981,219.220268252986
1970-01-01 19:23:07.445312500,69787.4453125,29999.6,31476.9,225.7,0.60333,346.16,2.06,203.34,547.73,0.0931,0.0059,1.0459,4.6434,0.0644,0.4484,20.0056,4.2326,25.6887,0.3555,0,0,0,-43.981,219.223781676539
1970-01-01 19:23:07.648437500,69787.6484375,29998.7,31476.8,225.7,0.60339,346.1,2.09,205.44,546.83,0.0908,0.0024,1.0556,4.6948,0.1315,0.4521,20.0094,4.2303,25.9054,0.3594,0,0,0,-43.98,219.227196179748
1970-01-01 19:23:07.843750000,69787.84375,29996.8,31476.8,225.5,0.60282,346.02,2.08,207.56,545.88,0.0885,-0.0037,1.0561,4.7032,0.1427,0.4561,20.0107,4.2263,26.1354,0.3634,0,0,0,-43.98,219.230509332362
1970-01-01 19:23:08.046875000,69788.046875,29994.9,31476.7,225.6,0.60298,345.93,2.07,209.69,544.92,0.0876,-0.005,1.0579,4.7128,0.1705,0.4602,20.0109,4.2261,26.3692,0.3673,0,0,0,-43.98,219.233719097899
1970-01-01 19:23:08.250000000,69788.25,29994.7,31476.7,225.7,0.60323,345.85,2.07,211.81,543.94,0.0856,0.0046,1.0517,4.6798,0.161,0.4643,20.0085,4.2268,26.6022,0.3713,0,0,0,-43.98,219.23682379996
1970-01-01 19:23:08.445312500,69788.4453125,30000.4,31476.6,225.2,0.60198,345.75,2.1,213.88,542.96,0.0846,0.0034,1.0492,4.6805,0.1998,0.4684,20.0044,4.2255,26.8399,0.3753,0,0,0,-43.98,219.239822100836
1970-01-01 19:23:08.648437500,69788.6484375,30019.2,31476.5,224.8,0.60099,345.66,2.16,215.97,541.96,0.0851,-0.0034,1.0433,4.6694,0.2233,0.4726,20.0013,4.2265,27.078,0.3792,0,0,0,-43.98,219.242712901043
1970-01-01 19:23:08.843750000,69788.84375,30038.1,31476.5,225.1,0.6018,345.57,2.26,218.05,540.97,0.0868,0.0014,1.0429,4.6459,0.1742,0.4768,19.9996,4.2307,27.3158,0.3831,0,0,0,-43.98,219.245495104975
1970-01-01 19:23:09.046875000,69789.046875,30055.9,31476.4,225.4,0.60246,345.49,2.39,220.16,539.96,0.0862,0.0053,1.0313,4.5482,0.1046,0.4805,19.994,4.239,27.53,0.3872,0,0,0,-43.98,219.248167447568
1970-01-01 19:23:09.250000000,69789.25,30065.4,31476.2,225.3,0.60222,345.41,2.52,222.16,538.99,0.0852,-0.0111,1.0286,4.5555,0.1928,0.4842,19.9934,4.2437,27.7439,0.391,0,0,0,-43.979,219.25072854031
1970-01-01 19:23:09.445312500,69789.4453125,30070.6,31476.1,225.3,0.6022,345.32,2.62,224.25,537.97,0.0872,-0.0027,1.0496,4.6469,0.128,0.4882,19.995,4.2494,27.9745,0.3949,0,0,0,-43.979,219.253177002618
1970-01-01 19:23:09.648437500,69789.6484375,30076.6,31475.9,225.5,0.60277,345.24,2.58,226.32,536.95,0.0889,-0.0166,1.0712,4.7999,0.2125,0.4921,20.0006,4.2552,28.1962,0.3989,0,0,0,-43.979,219.255511526336
1970-01-01 19:23:09.843750000,69789.84375,30078,31475.8,225.6,0.60312,345.15,2.49,228.43,535.89,0.0869,0.0006,1.063,4.7369,0.1447,0.4964,20.0061,4.2578,28.441,0.4029,0,0,0,-43.978,219.25773092207
1970-01-01 19:23:10.046875000,69790.046875,30079.5,31475.6,225.7,0.60341,345.05,2.44,230.51,534.82,0.0862,0.0091,1.0707,4.777,0.1563,0.5005,20.0046,4.2625,28.6774,0.4069,0,0,0,-43.978,219.25983421435
1970-01-01 19:23:10.250000000,69790.25,30077.4,31475.5,226,0.60411,344.95,2.33,232.63,533.71,0.0853,-0.0057,1.0794,4.8204,0.1804,0.5046,20.0029,4.2676,28.9118,0.411,0,0,0,-43.978,219.261820767369
1970-01-01 19:23:10.445312500,69790.4453125,30074.8,31475.4,226,0.60413,344.84,2.17,234.74,532.58,0.0851,0.0013,1.0963,4.903,0.1373,0.5087,20.0038,4.2716,29.1446,0.4151,0,0,0,-43.978,219.263690429086
1970-01-01 19:23:10.648437500,69790.6484375,30076.3,31475.3,225.7,0.60325,344.71,1.99,237.04,531.33,0.0805,-0.0016,1.069,4.7878,0.131,0.5127,20.0026,4.2698,29.3751,0.4196,0,0,0,-43.978,219.265443651098
1970-01-01 19:23:10.843750000,69790.84375,30085.7,31475.3,225.6,0.60307,344.6,1.94,238.94,530.27,0.0794,-0.0047,1.06,4.7411,0.0798,0.516,20.0014,4.2696,29.5635,0.4233,0,0,0,-43.977,219.267081486815
1970-01-01 19:23:11.046875000,69791.046875,30096.1,31475.3,225.5,0.60273,344.48,1.96,240.94,529.15,0.0783,-0.0056,1.0473,4.6604,0.1243,0.5195,20.0012,4.2726,29.766,0.4273,0,0,0,-43.977,219.268605467951
1970-01-01 19:23:11.250000000,69791.25,30106.5,31475.2,225.8,0.60357,344.36,2.01,242.99,527.99,0.0786,0.0035,1.0509,4.6714,0.0587,0.5232,20.0002,4.2794,29.9755,0.4313,0,0,0,-43.977,219.270017487215
1970-01-01 19:23:11.445312500,69791.4453125,30117,31475.2,225.9,0.60386,344.24,2,244.98,526.84,0.0776,-0.0141,1.0596,4.697,0.144,0.5267,19.9996,4.2806,30.178,0.4353,0,0,0,-43.977,219.271319796824
1970-01-01 19:23:11.648437500,69791.6484375,30127.5,31475.1,225.7,0.60322,344.11,2.03,247.02,525.65,0.0765,0.0167,1.052,4.6863,0.0546,0.5306,20.0001,4.2798,30.3989,0.4393,0,0,0,-43.977,219.272515098483
1970-01-01 19:23:11.843750000,69791.84375,30127.3,31475,225.9,0.60392,343.98,2,249.11,524.41,0.0771,-0.0026,1.0716,4.7696,0.0983,0.5342,20.0009,4.2834,30.6056,0.4435,0,0,0,-43.977,219.273606609097
1970-01-01 19:23:12.046875000,69792.046875,30118.9,31475,225.8,0.60345,343.85,1.95,251.06,523.24,0.0755,-0.0003,1.0598,4.7256,0.0593,0.5377,20.0028,4.2832,30.8052,0.4474,0,0,0,-43.977,219.274598071792
1970-01-01 19:23:12.250000000,69792.25,30104.2,31474.9,225.5,0.60267,343.72,1.96,253.07,522.03,0.0743,-0.0097,1.0497,4.701,0.0864,0.541,20.0034,4.2867,30.9992,0.4514,0,0,0,-43.977,219.275493742662
1970-01-01 19:23:12.445312500,69792.4453125,30089.2,31474.9,225,0.6016,343.59,2.06,255.04,520.83,0.0743,0.0058,1.0326,4.6002,0.0818,0.5445,20.0018,4.2876,31.1972,0.4554,0,0,0,-43.977,219.27629828628
1970-01-01 19:23:12.648437500,69792.6484375,30073.6,31474.8,224.8,0.60088,343.47,2.17,257.03,519.61,0.0769,-0.0088,1.0419,4.6583,0.2144,0.5483,20.0024,4.2918,31.4129,0.4594,0,0,0,-43.976,219.27701651903
1970-01-01 19:23:12.843750000,69792.84375,30059.2,31474.7,224.6,0.60052,343.36,2.25,258.92,518.47,0.0811,0.0072,1.0495,4.6873,0.1515,0.5523,20.0003,4.2911,31.6436,0.4632,0,0,0,-43.976,219.277653085552
1970-01-01 19:23:13.054687500,69793.0546875,30045.4,31474.6,224.9,0.60124,343.27,2.29,260.8,517.35,0.0845,0.0038,1.0519,4.7397,0.0776,0.5556,19.9934,4.2985,31.8338,0.4669,0,0,0,-43.976,219.278212214436
1970-01-01 19:23:13.250000000,69793.25,30029.2,31474.5,224.8,0.60104,343.17,2.2,262.97,516.07,0.0881,-0.0025,1.0681,4.8116,0.1218,0.5594,19.9946,4.3062,32.051,0.4713,0,0,0,-43.976,219.27869763234
1970-01-01 19:23:13.445312500,69793.4453125,30014.2,31474.4,224.6,0.60047,343.09,2.2,264.99,514.89,0.0895,-0.0027,1.0546,4.7428,0.1259,0.5632,19.9952,4.31,32.2667,0.4753,0,0,0,-43.976,219.27911257562
1970-01-01 19:23:13.648437500,69793.6484375,29999.2,31474.3,224.8,0.60097,343.02,2.2,267,513.71,0.0902,-0.0057,1.0486,4.6957,0.1485,0.5668,19.993,4.3175,32.4775,0.4793,0,0,0,-43.975,219.279459777678
1970-01-01 19:23:13.843750000,69793.84375,29983.5,31474.2,224.9,0.60123,342.95,2.21,269.1,512.48,0.0918,0.0001,1.0516,4.7123,0.1196,0.5709,19.9922,4.3253,32.7128,0.4835,0,0,0,-43.975,219.279741444198
1970-01-01 19:23:14.046875000,69794.046875,29969.2,31474.1,225.1,0.60166,342.89,2.3,271.02,511.35,0.0904,0.0056,1.033,4.5901,0.0849,0.5745,19.9909,4.3376,32.9139,0.4874,0,0,0,-43.975,219.279959307611
1970-01-01 19:23:14.265625000,69794.265625,29956.6,31474,225.4,0.60247,342.83,2.37,272.66,510.37,0.0913,-0.0053,1.0492,4.6792,0.0977,0.5774,19.9921,4.3519,33.0822,0.4907,0,0,0,-43.975,219.280114766898
1970-01-01 19:23:14.445312500,69794.4453125,29939.1,31473.8,225.2,0.60204,342.75,2.35,275,508.95,0.089,-0.0076,1.0487,4.7112,0.1284,0.5816,20.0004,4.3671,33.3229,0.4954,0,0,0,-43.975,219.280209057894
1970-01-01 19:23:14.648437500,69794.6484375,29942.9,31473.7,225.2,0.60189,342.67,2.34,276.96,507.75,0.0891,-0.0119,1.0517,4.6951,0.1769,0.5854,20.0092,4.3773,33.5412,0.4994,0,0,0,-43.974,219.280243368853
1970-01-01 19:23:14.843750000,69794.84375,29953.8,31473.6,225.3,0.60224,342.6,2.36,278.96,506.5,0.0898,0.0002,1.0583,4.7401,0.1179,0.5893,20.0086,4.3854,33.7645,0.5034,0,0,0,-43.974,219.280218858617
1970-01-01 19:23:15.046875000,69795.046875,29965.3,31473.4,225.6,0.60311,342.51,2.31,281.01,505.21,0.089,-0.0011,1.0658,4.7547,0.1551,0.5933,20.007,4.3925,33.9912,0.5076,0,0,0,-43.974,219.280136668772
1970-01-01 19:23:15.250000000,69795.25,29970.3,31473.3,225.4,0.60252,342.43,2.21,282.91,503.98,0.0882,-0.0037,1.0753,4.8255,0.2137,0.5971,20.0061,4.3972,34.2116,0.5115,0,0,0,-43.974,219.279998008924
1970-01-01 19:23:15.460937500,69795.4609375,29977.4,31473.2,225.4,0.60257,342.35,2.12,284.58,502.9,0.0887,0.0012,1.0809,4.8708,0.1345,0.6005,20.0047,4.3985,34.4039,0.5149,0,0,0,-43.973,219.279804242046
1970-01-01 19:23:15.648437500,69795.6484375,29987.5,31473.2,225.3,0.60236,342.25,1.97,286.88,501.37,0.0868,-0.0082,1.0752,4.8303,0.2093,0.6049,20.0038,4.4007,34.6594,0.5197,0,0,0,-43.973,219.279556884609
1970-01-01 19:23:15.843750000,69795.84375,29998.3,31473.1,225.3,0.60226,342.15,1.82,288.87,500.05,0.0875,-0.0002,1.0791,4.8482,0.164,0.609,20.0048,4.4002,34.895,0.5238,0,0,0,-43.973,219.279257551958
1970-01-01 19:23:16.046875000,69796.046875,30009.2,31473.1,225.7,0.60332,342.06,1.68,290.84,498.72,0.0872,-0.0012,1.0806,4.8384,0.1728,0.613,20.0039,4.4019,35.1228,0.528,0,0,0,-43.973,219.278907934196
