Time,PSim_Time,Alt-AGL-ft,Alt-ft,KIAS,Mach,Vg-kt,DownV-fps,EastV-fps,NorthV-fps,Nx,Ny,Nz,alpha-deg,beta-deg,HDG-rad,phi-deg,theta-deg,psi-deg,sigma-rad,ail,elev,rud,OAT-C,KIAS_filt
1970-01-01 19:37:17.468750000,70637.46875,29555.3,31725,172.8,0.47977,271.91,0.67,196.39,414.8,0.1742,-0.0093,1.0919,8.4929,0.5158,0.5884,29.9969,7.7159,33.7129,0.4422,0,0,0,-43.977,173.166163084961
1970-01-01 19:37:17.671875000,70637.671875,29554.4,31725.1,172.5,0.47911,271.77,0.85,199.45,413.07,0.1768,-0.0025,1.1008,8.5867,0.5037,0.5968,30.0019,7.7141,34.1941,0.4498,0,0,0,-43.977,173.177546254442
1970-01-01 19:37:17.875000000,70637.875,29553.9,31725.2,172.6,0.47921,271.64,1.01,202.53,411.31,0.1805,-0.006,1.1101,8.686,0.4863,0.6052,30.0032,7.7137,34.6761,0.4576,0,0,0,-43.977,173.189346620867
1970-01-01 19:37:18.070312500,70638.0703125,29553.4,31725.3,172.8,0.47976,271.51,1.11,205.65,409.52,0.1822,-0.0106,1.114,8.6829,0.4779,0.6134,30.0012,7.716,35.1464,0.4654,0,0,0,-43.977,173.201558055086
1970-01-01 19:37:18.273437500,70638.2734375,29552.8,31725.3,172.8,0.47999,271.38,1.21,208.74,407.7,0.1832,0.0017,1.1161,8.7175,0.4592,0.6217,29.9988,7.7164,35.6193,0.4732,0,0,0,-43.977,173.2141739022
1970-01-01 19:37:18.468750000,70638.46875,29552.1,31725.3,172.9,0.48009,271.25,1.29,211.84,405.85,0.1837,0.005,1.1165,8.6837,0.4096,0.6298,29.9944,7.7168,36.087,0.4811,0,0,0,-43.978,173.227187054934
1970-01-01 19:37:18.671875000,70638.671875,29551.5,31725.3,173,0.48053,271.12,1.37,214.94,403.98,0.1847,-0.0057,1.1197,8.7271,0.3261,0.6377,29.9892,7.7208,36.5383,0.489,0,0,0,-43.978,173.2405900266
1970-01-01 19:37:18.875000000,70638.875,29550.9,31725.3,172.8,0.48,270.99,1.43,218.03,402.07,0.185,-0.0028,1.1196,8.7335,0.2856,0.6453,29.989,7.7263,36.9711,0.4969,0,0,0,-43.978,173.254374999328
1970-01-01 19:37:19.070312500,70639.0703125,29550.4,31725.3,172.8,0.47983,270.87,1.5,221.08,400.16,0.1836,-0.0066,1.1103,8.656,0.3388,0.6528,29.9923,7.7249,37.4002,0.5048,0,0,0,-43.977,173.268533823184
1970-01-01 19:37:19.257812500,70639.2578125,29549.8,31725.3,172.5,0.47902,270.77,1.59,223.58,398.58,0.1839,-0.0025,1.1062,8.6595,0.3544,0.6592,29.9975,7.7196,37.7717,0.5112,0,0,0,-43.977,173.283057941848
1970-01-01 19:37:19.468750000,70639.46875,29548.7,31725.2,172.6,0.47935,270.63,1.75,227.09,396.32,0.1855,-0.0107,1.11,8.6696,0.3724,0.6683,29.9988,7.7192,38.2933,0.5203,0,0,0,-43.977,173.297938269192
1970-01-01 19:37:19.718750000,70639.71875,29545.3,31725.1,172.6,0.47926,270.52,1.84,230.11,394.35,0.1873,-0.0006,1.1137,8.678,0.3611,0.6763,30.0002,7.7193,38.7475,0.5282,0,0,0,-43.977,173.3131650777
1970-01-01 19:37:19.843750000,70639.84375,29541.7,31725,172.6,0.47924,270.42,1.92,232.62,392.7,0.188,-0.0006,1.1138,8.698,0.2946,0.6828,29.9985,7.7244,39.1202,0.5348,0,0,0,-43.977,173.328727947424
1970-01-01 19:37:20.070312500,70640.0703125,29537.7,31724.8,172.8,0.4798,270.3,1.99,236.12,390.35,0.1886,-0.0118,1.1158,8.725,0.3534,0.6917,29.9959,7.7339,39.6316,0.544,0,0,0,-43.977,173.344615769429
1970-01-01 19:37:20.273437500,70640.2734375,29533.3,31724.7,173,0.48044,270.19,2.02,239.11,388.32,0.192,0.0027,1.1316,8.8059,0.3479,0.6997,30.0017,7.7431,40.0889,0.5519,0,0,0,-43.976,173.360816797621
1970-01-01 19:37:20.468750000,70640.46875,29533.1,31724.5,173.4,0.48139,270.08,1.99,242.12,386.23,0.1926,0.01,1.1364,8.8444,0.3108,0.7078,30.0072,7.7544,40.556,0.5599,0,0,0,-43.976,173.377318779432
1970-01-01 19:37:20.671875000,70640.671875,29534.3,31724.4,173.3,0.48118,269.97,1.92,245.16,384.08,0.1938,-0.0056,1.1456,8.9163,0.3235,0.7157,30.0062,7.7719,41.0074,0.5681,0,0,0,-43.976,173.394109153197
1970-01-01 19:37:20.875000000,70640.875,29535.6,31724.3,173.2,0.48085,269.86,1.82,248.16,381.92,0.1932,-0.008,1.1439,8.9029,0.3397,0.7235,30.0068,7.7781,41.4531,0.5762,0,0,0,-43.975,173.411175208686
1970-01-01 19:37:21.070312500,70641.0703125,29537,31724.2,173.2,0.48084,269.74,1.74,251.13,379.75,0.1924,0.0057,1.1407,8.8832,0.3291,0.7314,30.0075,7.7772,41.9063,0.5843,0,0,0,-43.975,173.428504119477
1970-01-01 19:37:21.273437500,70641.2734375,29535.6,31724.1,173.3,0.48133,269.63,1.67,254.1,377.54,0.1945,-0.0023,1.1506,8.951,0.3241,0.7393,30.0035,7.7801,42.359,0.5924,0,0,0,-43.975,173.446082895876
1970-01-01 19:37:21.468750000,70641.46875,29532.7,31724,173.2,0.48105,269.52,1.6,257.08,375.28,0.1946,0.0011,1.1497,8.9228,0.2212,0.747,29.999,7.7884,42.7982,0.6006,0,0,0,-43.975,173.463898355862
1970-01-01 19:37:21.671875000,70641.671875,29529.9,31723.9,173.5,0.48172,269.41,1.49,260.02,373.02,0.194,-0.0026,1.1488,8.9274,0.2288,0.7543,29.9956,7.7919,43.2201,0.6088,0,0,0,-43.975,173.481937132322
1970-01-01 19:37:21.859375000,70641.859375,29527.5,31723.9,173.4,0.48134,269.31,1.37,262.46,371.13,0.1947,-0.01,1.1528,9.0044,0.3126,0.7606,29.9948,7.7896,43.5783,0.6155,0,0,0,-43.975,173.500185710512
1970-01-01 19:37:22.070312500,70642.0703125,29525.6,31723.9,173.2,0.48083,269.19,1.22,265.87,368.43,0.1949,0.0057,1.1496,8.9689,0.2592,0.7697,29.9971,7.7831,44.0982,0.6251,0,0,0,-43.975,173.518630465294
1970-01-01 19:37:22.320312500,70642.3203125,29523.9,31723.9,173,0.48045,269.09,1.09,268.79,366.09,0.1967,-0.0099,1.1542,9.0215,0.2668,0.7772,29.9978,7.7857,44.5289,0.6333,0,0,0,-43.975,173.537257612911
1970-01-01 19:37:22.468750000,70642.46875,29521,31723.9,173.3,0.48115,268.99,0.96,271.71,363.72,0.1984,-0.0041,1.1594,9.0299,0.2316,0.7846,29.9982,7.787,44.952,0.6416,0,0,0,-43.975,173.5560530834
1970-01-01 19:37:22.671875000,70642.671875,29516,31724,173.6,0.48207,268.89,0.76,274.63,361.32,0.199,-0.0067,1.1653,9.0487,0.2037,0.7918,29.9967,7.7853,45.3647,0.6499,0,0,0,-43.975,173.57500246591
1970-01-01 19:37:22.875000000,70642.875,29511,31724.1,174,0.48316,268.8,0.53,277.5,358.91,0.196,-0.0063,1.1615,8.9917,0.2699,0.7991,29.9997,7.7761,45.7871,0.6582,0,0,0,-43.975,173.594091136553
1970-01-01 19:37:23.070312500,70643.0703125,29507.5,31724.3,174,0.48295,268.7,0.38,280.38,356.45,0.1935,0.0072,1.1542,8.8913,0.2192,0.8066,30.0016,7.7695,46.2143,0.6665,0,0,0,-43.975,173.613304507912
1970-01-01 19:37:23.273437500,70643.2734375,29504,31724.4,174.1,0.48337,268.59,0.29,283.18,354,0.1902,0.0044,1.1434,8.8011,0.1585,0.8138,30.0006,7.7621,46.6248,0.6747,0,0,0,-43.976,173.632628254048
1970-01-01 19:37:23.468750000,70643.46875,29502.3,31724.6,174.2,0.48348,268.48,0.25,285.94,351.54,0.1872,0.0013,1.1361,8.7351,0.1934,0.8207,30.0004,7.7557,47.024,0.6828,0,0,0,-43.976,173.652048437952
1970-01-01 19:37:23.656250000,70643.65625,29500.8,31724.8,174,0.48309,268.38,0.24,288.41,349.3,0.184,-0.0044,1.1256,8.6494,0.2333,0.8272,30.002,7.7479,47.3929,0.6902,0,0,0,-43.976,173.671551565797
1970-01-01 19:37:23.875000000,70643.875,29499,31725,173.8,0.48262,268.26,0.25,291.28,346.64,0.1811,-0.0124,1.118,8.5926,0.3627,0.8351,30.005,7.7331,47.8492,0.6988,0,0,0,-43.977,173.691124568026
1970-01-01 19:37:24.070312500,70644.0703125,29497.4,31725.1,173.9,0.48279,268.15,0.36,293.9,344.17,0.1811,-0.0044,1.1199,8.6169,0.3189,0.8427,30.0008,7.7229,48.2834,0.7068,0,0,0,-43.977,173.710754695093
1970-01-01 19:37:24.273437500,70644.2734375,29496.8,31725.3,173.8,0.48256,268.04,0.41,296.52,341.68,0.1817,-0.0012,1.1217,8.6312,0.3334,0.8504,29.9969,7.7161,48.722,0.7148,0,0,0,-43.977,173.730429400953
1970-01-01 19:37:24.492187500,70644.4921875,29495.7,31725.4,174.2,0.48351,267.93,0.45,299.13,339.14,0.1806,-0.0073,1.1219,8.6065,0.3549,0.858,29.9934,7.7153,49.1606,0.7228,0,0,0,-43.978,173.750136299583
1970-01-01 19:37:24.671875000,70644.671875,29495.8,31725.6,174.1,0.48335,267.82,0.47,301.71,336.59,0.1821,-0.0062,1.1316,8.7096,0.3821,0.8657,29.9923,7.7148,49.6034,0.7308,0,0,0,-43.978,173.769863212805
1970-01-01 19:37:24.875000000,70644.875,29498.4,31725.7,174.4,0.48403,267.7,0.42,304.29,334,0.1842,-0.0047,1.144,8.7952,0.3794,0.8736,29.9938,7.7094,50.0545,0.7389,0,0,0,-43.978,173.789598272892
1970-01-01 19:37:25.070312500,70645.0703125,29499.9,31725.8,174.2,0.48352,267.59,0.36,306.87,331.36,0.1826,-0.0064,1.1377,8.7471,0.3567,0.8815,29.9959,7.6988,50.5055,0.747,0,0,0,-43.979,173.809330019066
1970-01-01 19:37:25.273437500,70645.2734375,29501.5,31726,174,0.48301,267.47,0.32,309.43,328.71,0.1814,-0.0121,1.1334,8.7305,0.3605,0.8892,29.9966,7.688,50.9467,0.7552,0,0,0,-43.979,173.829047426988
1970-01-01 19:37:25.468750000,70645.46875,29504.8,31726.1,174,0.48307,267.36,0.27,311.94,326.07,0.1811,-0.0045,1.1345,8.6988,0.4268,0.897,30.0015,7.6726,51.3964,0.7633,0,0,0,-43.979,173.848739834729
1970-01-01 19:37:25.671875000,70645.671875,29509,31726.3,173.9,0.48278,267.25,0.29,314.42,323.41,0.1781,-0.0045,1.119,8.584,0.4407,0.9051,30.0057,7.6573,51.8586,0.7713,0,0,0,-43.979,173.868396813944
1970-01-01 19:37:25.875000000,70645.875,29513.1,31726.5,173.7,0.48242,267.14,0.39,316.88,320.74,0.1786,0.0082,1.116,8.5696,0.3267,0.9131,30.0031,7.6532,52.3173,0.7793,0,0,0,-43.98,173.888008053242
1970-01-01 19:37:26.070312500,70646.0703125,29515.5,31726.6,174,0.48298,267.03,0.44,319.32,318.06,0.1816,-0.0074,1.1284,8.6757,0.3454,0.9207,29.9978,7.657,52.7526,0.7874,0,0,0,-43.98,173.907563259869
1970-01-01 19:37:26.289062500,70646.2890625,29515.5,31726.7,174.1,0.48334,266.93,0.42,321.54,315.58,0.1816,-0.0039,1.1312,8.679,0.3779,0.9279,29.9973,7.6508,53.1632,0.7947,0,0,0,-43.98,173.927052122334
1970-01-01 19:37:26.468750000,70646.46875,29511.2,31726.8,174.1,0.48329,266.82,0.41,324.16,312.6,0.183,0.0059,1.1366,8.748,0.3325,0.9365,29.9962,7.639,53.6568,0.8035,0,0,0,-43.98,173.946464370528
1970-01-01 19:37:26.671875000,70646.671875,29507.2,31726.9,173.9,0.48292,266.71,0.39,326.59,309.81,0.1844,0.0001,1.1402,8.7838,0.2629,0.9442,29.9953,7.6339,54.0962,0.8118,0,0,0,-43.981,173.965789842002
1970-01-01 19:37:26.875000000,70646.875,29502.9,31727.1,173.7,0.48243,266.62,0.39,328.99,307.02,0.1821,-0.0021,1.1269,8.6626,0.2406,0.9515,29.9973,7.6302,54.5161,0.8199,0,0,0,-43.981,173.985018444785
1970-01-01 19:37:27.070312500,70647.0703125,29498.6,31727.2,173.7,0.48235,266.52,0.4,331.33,304.25,0.1813,0.004,1.1232,8.6591,0.258,0.9589,30.0018,7.6205,54.9407,0.828,0,0,0,-43.981,174.004140022845
1970-01-01 19:37:27.273437500,70647.2734375,29495.2,31727.3,173.9,0.48284,266.43,0.42,333.7,301.42,0.1849,-0.0072,1.1364,8.7623,0.2136,0.9661,29.9998,7.6136,55.3543,0.8362,0,0,0,-43.981,174.023144227742
1970-01-01 19:37:27.468750000,70647.46875,29491.9,31727.4,173.9,0.48293,266.34,0.39,336.03,298.6,0.1829,0.0031,1.129,8.7078,0.2161,0.9733,30.001,7.6014,55.7637,0.8443,0,0,0,-43.982,174.042020487812
1970-01-01 19:37:27.671875000,70647.671875,29488.6,31727.6,174.1,0.48345,266.25,0.4,338.35,295.74,0.1844,-0.0033,1.137,8.7373,0.1755,0.9804,30.0019,7.5928,56.17,0.8525,0,0,0,-43.982,174.060758062743
1970-01-01 19:37:27.875000000,70647.875,29485.4,31727.7,173.8,0.48269,266.17,0.36,340.62,292.91,0.1822,-0.0116,1.1286,8.7153,0.3655,0.9876,30.0107,7.5813,56.5859,0.8606,0,0,0,-43.982,174.079346104353
1970-01-01 19:37:28.070312500,70648.0703125,29482.9,31727.8,173.6,0.482,266.09,0.35,342.87,290.06,0.1825,-0.001,1.1262,8.7007,0.4303,0.9955,30.0176,7.5587,57.0369,0.8686,0,0,0,-43.982,174.097773638338
1970-01-01 19:37:28.273437500,70648.2734375,29480.4,31727.9,173.6,0.48198,266.01,0.37,345.11,287.18,0.1825,-0.0016,1.1241,8.6931,0.3972,1.0034,30.016,7.544,57.4932,0.8768,0,0,0,-43.983,174.116029436546
1970-01-01 19:37:28.445312500,70648.4453125,29478.5,31728,173.8,0.48249,265.94,0.38,346.96,284.78,0.1829,-0.0116,1.1261,8.6897,0.407,1.0101,30.0111,7.5368,57.8721,0.8835,0,0,0,-43.983,174.134101877223
1970-01-01 19:37:28.671875000,70648.671875,29476.9,31728.1,173.9,0.48271,265.86,0.45,349.55,281.36,0.1831,-0.006,1.1241,8.644,0.2938,1.0191,29.9982,7.5339,58.389,0.8931,0,0,0,-43.983,174.15197891505
1970-01-01 19:37:28.875000000,70648.875,29473.1,31728.2,173.8,0.48252,265.78,0.49,351.73,278.43,0.1838,-0.0009,1.1258,8.6683,0.2633,1.0264,29.9889,7.535,58.8076,0.9012,0,0,0,-43.983,174.16964814271
1970-01-01 19:37:29.070312500,70649.0703125,29468.8,31728.3,174.2,0.48368,265.71,0.52,353.89,275.49,0.1832,-0.0037,1.1277,8.6535,0.241,1.0336,29.9873,7.5367,59.2211,0.9093,0,0,0,-43.983,174.187096858736
1970-01-01 19:37:29.273437500,70649.2734375,29464.6,31728.4,174.2,0.48355,265.64,0.5,356.01,272.54,0.1851,-0.0144,1.1415,8.7597,0.3687,1.0409,29.9915,7.5338,59.6388,0.9174,0,0,0,-43.984,174.204312147741
1970-01-01 19:37:29.468750000,70649.46875,29460.5,31728.5,174.1,0.48335,265.57,0.47,358.12,269.57,0.1829,-0.0014,1.1315,8.7038,0.3564,1.0487,29.9988,7.5161,60.0844,0.9255,0,0,0,-43.984,174.221280985221
1970-01-01 19:37:29.671875000,70649.671875,29456.5,31728.5,174.3,0.48385,265.5,0.46,360.2,266.57,0.1831,0.007,1.1363,8.7142,0.3429,1.0566,30.0021,7.499,60.5381,0.9337,0,0,0,-43.984,174.237990299963
1970-01-01 19:37:29.875000000,70649.875,29452.5,31728.6,174.4,0.48431,265.43,0.48,362.29,263.51,0.1829,0.0088,1.1361,8.6989,0.2311,1.0642,29.997,7.4912,60.9758,0.942,0,0,0,-43.984,174.254427000142
1970-01-01 19:37:30.070312500,70650.0703125,29460.9,31728.7,174.5,0.48437,265.35,0.46,364.35,260.45,0.1817,-0.0078,1.1369,8.6833,0.2603,1.0714,29.9925,7.488,61.3884,0.9502,0,0,0,-43.984,174.27057803622
1970-01-01 19:37:30.257812500,70650.2578125,29467.8,31728.8,174.6,0.48463,265.3,0.45,365.69,258.42,0.1796,-0.002,1.1306,8.6227,0.2406,1.0763,29.9932,7.4812,61.6655,0.9556,0,0,0,-43.984,174.286430494554
1970-01-01 19:37:30.468750000,70650.46875,29481.4,31728.9,174.7,0.48505,265.2,0.49,368.34,254.32,0.177,0.0029,1.1247,8.5726,0.2124,1.0859,29.999,7.4708,62.2151,0.9665,0,0,0,-43.985,174.3019716852
1970-01-01 19:37:30.671875000,70650.671875,29491.7,31728.9,174.9,0.48544,265.12,0.55,370.27,251.27,0.1739,-0.0129,1.1166,8.4635,0.2879,1.093,30.0034,7.4643,62.6239,0.9746,0,0,0,-43.985,174.317189230001
1970-01-01 19:37:30.875000000,70650.875,29502,31729,175,0.48569,265.04,0.65,372.16,248.21,0.172,-0.001,1.1145,8.4311,0.2598,1.1003,30.0034,7.4564,63.043,0.9826,0,0,0,-43.985,174.332071169249
1970-01-01 19:37:31.085937500,70651.0859375,29512.3,31729,175,0.48582,264.96,0.75,374.03,245.12,0.1716,-0.0056,1.1188,8.4831,0.3025,1.1075,29.9995,7.4527,63.4562,0.9907,0,0,0,-43.985,174.34660607476
1970-01-01 19:37:31.273437500,70651.2734375,29522.6,31729,175,0.48588,264.87,0.81,375.87,242.02,0.169,-0.0006,1.1139,8.447,0.2983,1.115,29.9992,7.4449,63.8834,0.9987,0,0,0,-43.985,174.360783126723
1970-01-01 19:37:31.468750000,70651.46875,29527.9,31729,175.3,0.48647,264.78,0.86,377.68,238.89,0.1716,-0.0066,1.1308,8.5912,0.3399,1.1226,29.997,7.44,64.3202,1.0068,0,0,0,-43.985,174.374592154359
1970-01-01 19:37:31.671875000,70651.671875,29531.1,31729,175.3,0.48666,264.68,0.88,379.51,235.66,0.1701,0.0048,1.1312,8.5747,0.2019,1.1301,29.9905,7.4391,64.7526,1.0151,0,0,0,-43.985,174.388023701277
1970-01-01 19:37:31.875000000,70651.875,29534.3,31729,175.3,0.48662,264.58,0.88,381.28,232.48,0.1679,-0.0083,1.1263,8.5145,0.2879,1.1373,29.9881,7.4421,65.1597,1.0233,0,0,0,-43.985,174.401069121648
1970-01-01 19:37:32.070312500,70652.0703125,29536,31728.9,175.3,0.48665,264.49,0.89,383.02,229.29,0.1676,0.0094,1.13,8.5446,0.2411,1.1448,29.9912,7.4345,65.5921,1.0314,0,0,0,-43.985,174.4137206402
1970-01-01 19:37:32.273437500,70652.2734375,29537.4,31728.9,175.1,0.48613,264.39,0.9,384.74,226.05,0.168,-0.0067,1.1334,8.6091,0.3367,1.1522,29.9939,7.4331,66.0178,1.0396,0,0,0,-43.985,174.425971345604
1970-01-01 19:37:32.460937500,70652.4609375,29538.3,31728.9,175,0.48591,264.32,0.89,385.87,223.9,0.1667,-0.0071,1.1307,8.5699,0.3055,1.1573,29.9962,7.4297,66.3069,1.045,0,0,0,-43.985,174.437815123332
1970-01-01 19:37:32.671875000,70652.671875,29541,31728.8,175.1,0.48592,264.19,0.93,388.09,219.57,0.1651,-0.0071,1.1252,8.5187,0.3291,1.1674,29.9976,7.4295,66.886,1.0559,0,0,0,-43.984,174.449246552378
1970-01-01 19:37:32.875000000,70652.875,29543.5,31728.8,174.9,0.48555,264.09,0.99,389.71,216.32,0.1651,-0.0102,1.1249,8.5189,0.3398,1.175,29.9982,7.4311,67.3207,1.0641,0,0,0,-43.984,174.460260820639
1970-01-01 19:37:33.070312500,70653.0703125,29546.1,31728.7,174.8,0.4852,263.99,1.04,391.3,213.09,0.1649,-0.0104,1.1237,8.5493,0.4334,1.1826,29.9973,7.4296,67.7552,1.0721,0,0,0,-43.984,174.470853658963
1970-01-01 19:37:33.273437500,70653.2734375,29548.7,31728.7,175.1,0.48603,263.89,1.06,392.88,209.82,0.1651,-0.0088,1.128,8.5699,0.4382,1.1905,29.9973,7.4247,68.2098,1.0803,0,0,0,-43.984,174.48102126952
1970-01-01 19:37:33.468750000,70653.46875,29551.3,31728.6,175.3,0.48652,263.79,1.05,394.44,206.5,0.1673,-0.0028,1.1398,8.6414,0.3708,1.1985,29.9977,7.4256,68.6669,1.0885,0,0,0,-43.984,174.490760321576
1970-01-01 19:37:33.671875000,70653.671875,29553.9,31728.5,175.1,0.48601,263.69,0.98,395.99,203.15,0.1681,-0.0117,1.146,8.7025,0.4437,1.2064,29.9989,7.4257,69.1199,1.0968,0,0,0,-43.984,174.500068051203
1970-01-01 19:37:33.843750000,70653.84375,29556,31728.5,175,0.48566,263.6,0.92,397.36,200.11,0.166,-0.0106,1.137,8.6528,0.5345,1.2139,30,7.4172,69.5502,1.1043,0,0,0,-43.984,174.508942337054
1970-01-01 19:37:34.070312500,70654.0703125,29559.1,31728.4,174.7,0.48494,263.49,0.92,398.97,196.49,0.1669,0.0033,1.1354,8.6445,0.4846,1.223,29.9991,7.4108,70.0753,1.1132,0,0,0,-43.984,174.517381642575
1970-01-01 19:37:34.296875000,70654.296875,29562.9,31728.4,174.7,0.48497,263.41,0.94,400.18,193.69,0.1668,-0.0049,1.1333,8.6379,0.427,1.23,30.0006,7.4153,70.4711,1.12,0,0,0,-43.984,174.525384861194
1970-01-01 19:37:34.468750000,70654.46875,29566.8,31728.3,174.8,0.48534,263.3,0.95,401.86,189.74,0.1685,-0.0033,1.1401,8.6907,0.3539,1.2392,29.9992,7.4255,71.0005,1.1297,0,0,0,-43.983,174.532951168028
1970-01-01 19:37:34.671875000,70654.671875,29568.5,31728.2,174.9,0.48543,263.21,0.94,403.28,186.33,0.1679,0.0054,1.1362,8.6286,0.2415,1.2468,29.9979,7.4324,71.4352,1.138,0,0,0,-43.983,174.540079963365
1970-01-01 19:37:34.843750000,70654.84375,29569.9,31728.2,175,0.48566,263.13,0.97,404.44,183.49,0.1647,0.0127,1.123,8.5129,0.1546,1.2528,29.996,7.4396,71.7798,1.1449,0,0,0,-43.983,174.546770914014
1970-01-01 19:37:35.070312500,70655.0703125,29573.9,31728.1,175.2,0.48644,263.02,1.04,406,179.55,0.1653,-0.005,1.1301,8.5604,0.2051,1.2609,29.9952,7.4485,72.2423,1.1544,0,0,0,-43.983,174.553024043793
1970-01-01 19:37:35.273437500,70655.2734375,29578.5,31728,175.2,0.48633,262.93,1.02,407.31,176.17,0.1636,-0.0075,1.1282,8.524,0.2852,1.2681,30.0018,7.4431,72.6561,1.1626,0,0,0,-43.983,174.558839842729
